Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Nissan,Qashqai,1.3 DIG-T,2019,Petrol,Crossover,Gray,Varde,Automatic,https://www.guloggratis.dk/annonce/2d36e23f-337e-40c4-94a6-283f57a06202,6,36175,80000,119.0,Denmark
Citroen,C4 Cactus,1.2,2018,Petrol,Hatchback,White,Brovst,Manual,https://www.bilpriser.dk/car.do?carid=2550226,6,17410,103000,82.0,Denmark
Suzuki,S-Cross,1.6,2018,Petrol,Crossover,Silver,Vodskov,Manual,https://www.guloggratis.dk/annonce/8f44cf10-77bb-49de-ae7f-4f2ddb9d3143,6,16740,143000,83.0,Denmark
Peugeot,5008,2.0 HDi,2012,Diesel,Mpv,Beige,Bogense,Manual,https://www.bilbasen.dk/brugt/bil/peugeot/5008/20-hdi-150-premium-7prs-5d/6109925,5,7894,229000,111.0,Denmark
Kia,Xceed,1.6,2020,Hybrid,Crossover,Black,Vodskov,Automatic,https://seek4cars.net/biler-til-salg/kia/xceed/phev-upgrade-dct/76501a97-9f61-4123-bee9-f2a7853023d3,6,26779,60000,105.0,Denmark
Dacia,Sandero,1.0 tce,2022,Petrol,Hatchback,Red,Broby,Automatic,https://www.autouncle.dk/en/d/4052239-used-dacia-sandero-1-0-tce-comfort-cvt-90hk-5d-aut-1-0-tce-comfort-cvt-90hk-5d-aut,6,22771,18565,67.0,Denmark
Ford,Grand C-Max,1.0,2013,Petrol,Mpv,White,Vodskov,Manual,https://www.guloggratis.dk/annonce/e1176775-07f7-4f75-a4f0-cf3ce3598b97,5,13255,118000,135.0,Denmark
Bmw,X1,sDrive20d,2016,Diesel,Suv,Red,Vodskov,Automatic,https://www.guloggratis.dk/annonce/9d41b58d-fd95-4d25-b1f7-0acfb45b7cb1,6,28133,121000,167.0,Denmark
Mercedes Benz,Cls-Class,320 CDI,2006,Diesel,Sedan,NA,Bramming,Automatic,https://www.bilbasen.dk/brugt/bil/mercedes/cls320/30-cdi-coup-aut-4d/6078643,4,11097,324000,167.0,Denmark
Hyundai,I20,1.0,2016,Petrol,Hatchback,White,Hedehusene,Manual,https://www.bilbasen.dk/brugt/bil/hyundai/i20/10-t-gdi-go-5d/6109023,6,13362,77000,74.0,Denmark
Ford,Kuga,1.5 EcoBoost,2018,Diesel,Suv,White,Varde,Automatic,https://www.guloggratis.dk/annonce/842a1f4a-fdea-44d4-9a1a-edf570e90866,6,25452,100000,89.0,Denmark
Toyota,Aygo,1.0,2016,Petrol,Mini,White,Ringsted,Manual,https://seek4cars.net/biler-til-salg/toyota/aygo/1-0-vvt-i-x-sky-69hk-5d/65ebe67c-4078-4dbf-bd62-30b6e3a257e4,6,10709,82500,51.0,Denmark
