Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Nissan,X-Trail,1.6,2017,Diesel,Suv,Gray,Follonica,Manual,https://www.trova-automobile.it/auto/annuncio/nissan-x-trail-16-dci---7-posti--tetto-panorama-diesel/1/20485179,6,17500,47000,97.0,Italy
Audi,Q3,1.5 35 TFSI S Tronic,2023,Petrol,Crossover,Black,Brindisi,Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q3-spb-35-tfsi-s-tronic-identity-black-s-line-tetto-benzina/1/20272711,6,44800,11784,111.0,Italy
Audi,Q3,1.5 35 TFSI S Tronic,2023,Petrol,Crossover,Green,Nuoro,Automatic,https://www.trova-automobile.it/auto/annuncio/audi-q3-spb-35-tfsi-s-tronic-s-line-edition-garanzia-2028-benzina/1/20537455,6,49900,11000,111.0,Italy
Porsche,Cayenne,2.9 s,2019,Petrol,Suv,White,Torino,Automatic,https://www.trova-automobile.it/auto/annuncio/porsche-cayenne-29-v6-s-benzina/1/20268990,6,72000,79000,328.0,Italy
Audi,Tt,1.8 TFSI,2016,Petrol,Convertible,Blue,Brescia,Manual,https://www.trova-automobile.it/auto/annuncio/audi-tt-roadster-18-tfsi-benzina/1/20498366,6,28500,74000,134.0,Italy
Audi,Tt,1.8 TFSI,2016,Petrol,Coupe,Black,Mirano,Manual,https://www.trova-automobile.it/auto/annuncio/audi-tt-coupe-18-tfsi-s-line-benzina/1/20457482,6,25990,45000,134.0,Italy
Ford,Edge,2.0 EcoBlue,2020,Diesel,Suv,White,Cerignola,Automatic,https://www.trova-automobile.it/auto/annuncio/ford-edge-20-ecoblue-238-cv-awd-startstop-aut-st-line-diesel/1/20540531,6,31700,49000,177.0,Italy
Ford,C-Max,1.5,2018,Diesel,Mpv,White,Torino,Manual,https://www.trova-automobile.it/auto/annuncio/ford-c-max-15-tdci-business-ss-120cv-diesel/1/20199801,6,12300,128259,89.0,Italy
Renault,Kadjar,1.5 dCi,2019,Diesel,Suv,Gray,Prato,Automatic,https://www.trova-automobile.it/auto/annuncio/renault-kadjar-blue-dci-115cv-edc-business-aziendale-diesel/1/20546969,6,18800,54108,86.0,Italy
Abarth,595,1.4,2019,Petrol,Coupe,Gray,Rezzato,Manual,https://www.trova-automobile.it/auto/annuncio/abarth-595-pista-14-turbo-t-jet-160cv-uniprop-tetto-apribile-full-benzina/1/20530845,6,19500,68248,118.0,Italy
Land Rover,Range Rover Sport,5.0,2015,Diesel,Suv,White,Crema,Automatic,https://www.trova-automobile.it/auto/annuncio/land-rover-range-rover-sport-30-tdv6-hse-dynamic-diesel/1/20452093,6,24900,192700,185.0,Italy
