Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"26,900 EUR",Hyundai,Tucson,1.6 CRDi,"17,022 km",2022,Diesel,Suv,White,Lugo,85 kW (116 HP),Manual,https://coches.km77.com/hyundai/tucson/en-lugo/2351786/se-vende-hyundai-tucson-16-crdi-85kw-115cv-maxx-2022-26900-eur
"26,990 EUR",Hyundai,Tucson,1.6 CRDi,"12,932 km",2022,Diesel,Suv,Red,Lugo,85 kW (116 HP),Manual,https://coches.km77.com/hyundai/tucson/en-coruna/2351783/se-vende-hyundai-tucson-16-crdi-85kw-115cv-maxx-2022-26990-eur
"17,500 EUR",Hyundai,I20,1.2,"21,992 km",2022,Petrol,Hatchback,White,Pontevedra,84 kW (114 HP),Manual,https://coches.km77.com/hyundai/i20/en-coruna/2401193/se-vende-hyundai-i20-12-mpi-klass-2022-17500-eur
"14,200 EUR",Kia,Stonic,1.0 T-GDi,"80,583 km",2019,Petrol,Crossover,Gray,Madrid,74 kW (101 HP),Manual,https://coches.km77.com/kia/stonic/en-madrid/2382082/se-vende-kia-stonic-10-t-gdi-74kw-100cv-drive-2019-14200-eur
"20,800 EUR",Audi,A1,1.0 30 TFSI,"110,589 km",2020,Petrol,Mini,Red,Lugo,115 kW (156 HP),Manual,https://coches.km77.com/audi/a1/en-coruna/2371190/se-vende-audi-a1-s-line-30-tfsi-85kw-116cv-sportback-2020-20800-eur
"23,900 EUR",Mini,Countryman,1.6,"38,440 km",2018,Petrol,Crossover,Green,Lugo,101 kW (137 HP),Manual,https://coches.km77.com/mini/countryman/en-lugo/2391366/se-vende-mini-countryman-cooper-2018-23900-eur
"10,450 EUR",Mercedes Benz,R-Class,550,"227,700 km",2009,Petrol,Mpv,Blue,Madrid,289 kW (393 HP),Automatic,https://coches.km77.com/mercedes-benz/clase-r/en-madrid/2295771/se-vende-mercedes-benz-clase-r-35-4matic-auto-7plz-libro-levas-cuero-bluetooth-2009-10450-eur
"30,490 EUR",Ford,Ranger,2.2 D,"72,190 km",2017,Diesel,Pickup,Black,Madrid,160 kW (218 HP),Automatic,https://coches.km77.com/ford/ranger/en-madrid/2337234/se-vende-ford-ranger-22-tdci-118kw-4x4-dob-cabina-xlt-ltd-at-2017-30490-eur
"16,490 EUR",Ford,Kuga,1.6 EcoBoost,"86,000 km",2014,Diesel,Suv,Black,Girona,179 kW (243 HP),Automatic,https://coches.km77.com/ford/kuga/en-barcelona/2310321/se-vende-ford-kuga-16-180cv-aut-4x4-5p-2014-16490-eur
"24,990 EUR",Mercedes Benz,Sl-Class,500 SL,"71,600 km",2006,Petrol,Convertible,Black,Madrid,289 kW (393 HP),Automatic,https://coches.km77.com/mercedes-benz/sl/en-madrid/2359631/se-vende-mercedes-benz-sl-sl-500-388cv-aut-2006-24990-eur
"3,500 EUR",Ford,Mondeo,2.0 TDCi,"190,716 km",2005,Diesel,Sedan,Gray,Madrid,130 kW (177 HP),Manual,https://coches.km77.com/ford/mondeo/en-madrid/2370113/se-vende-ford-mondeo-4p-trend-20-tdci-130cv-6-vel-2005-3500-eur
"14,900 EUR",Honda,Cr-V,1.6 i-dtec,"196,000 km",2017,Diesel,Suv,Black,El Prat De Llobregat,160 kW (218 HP),Manual,https://coches.km77.com/honda/cr-v/en-barcelona/2344854/se-vende-honda-cr-v-16-idtec-160cv-4x4-lifestyle-2017-14900-eur
"9,900 EUR",Citroen,C4 Cactus,1.6,"121,072 km",2014,Diesel,Hatchback,Gray,Girona,92 kW (125 HP),Automatic,https://coches.km77.com/citroen/c4-cactus/en-girona/2397872/se-vende-citroen-c4-cactus-e-hdi-92-etg6-feel-cool-2014-9900-eur
