Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Mazda,Cx-5,2.2 D,2018,Diesel,Crossover,Red,Wejherowo,Automatic,https://automotodeal.pl/cx-5/mazda-cx-5-22d-4x4-skypassion--serwisowany--salonpl-oddealera.html,6,22949.86,43155,128.0,Poland
Kia,Sportage,1.6 T-GDi,2023,Petrol,Crossover,Gray,Marki,Manual,https://www.gezet.pl/oferty/samochody/kia-sportage-1-6-t-gdi-150km-6mt-fwd-wersja-m-smart-52040,6,29374.0,150,111.0,Poland
Kia,Sportage,1.6 T-GDi,2023,Petrol,Crossover,Gray,Marki,Manual,https://www.gezet.pl/oferty/samochody/kia-sportage-1-6-t-gdi-150km-6mt-fwd-wersja-m-smart-53357,6,28911.0,150,111.0,Poland
Kia,Sportage,1.6 T-GDi,2023,Petrol,Crossover,Gray,Marki,Manual,https://www.gezet.pl/oferty/samochody/kia-sportage-1-6-t-gdi-150km-6mt-fwd-wersja-m-smart-53162,6,27777.0,150,111.0,Poland
Audi,A6,2.0 TDI,2013,Diesel,Wagon,Black,Koło,Automatic,https://automotodeal.pl/c7-2011-/audi-a6-20tdi-177km-skory-navi-xenon-pdc-bezwypadkowy-serwisowany.html,5,11804.52,258000,130.0,Poland
Volkswagen,Tiguan,1.4 TSI,2010,Petrol,Crossover,White,Częstochowa,Manual,https://automotodeal.pl/i-2007-2016/volkswagen-tiguan-stan-idealny-skora-navi-100procentbezwypadkowy-serwisowany-zniemiec-oplacony.html,5,8252.630000000001,121355,110.0,Poland
Ford,Galaxy,2.0,2007,Diesel,Mpv,Red,Świdnica,Automatic,https://automotodeal.pl/mk2-2006-2015/ford-galaxy-rezerwacja-klimanavialuczujnikixenonygwarancja--zamiana.html,4,3615.8300000000004,289000,95.0,Poland
Mercedes Benz,Cls-Class,350 CDI,2012,Diesel,Sedan,Black,Grójec,Automatic,https://automotodeal.pl/osobowe/mercedes-cls-350-wkrotce-w-sprzedazy-bruttomercedes-benz-cls-350-cdi-4-matic-blueeff.html,5,18270.510000000002,151465,194.0,Poland
Opel,Astra,1.6,2009,Petrol,Hatchback,Silver,Mogilno,Automatic,https://automotodeal.pl/astra/opel-astra-lift--bezwypadkowa--serwis--oryginal-z-niemiec.html,5,2743.67,203000,85.0,Poland
Audi,A6,2.0 TDI,2017,Diesel,Sedan,Black,Gdańsk,Automatic,https://automotodeal.pl/c7-2011-/audi-a6-vat23procent-pl-salon-alcantara-automat-podgrzewane--full-led--kamera.html,6,25502.170000000002,94141,139.0,Poland
Dodge,Challenger,5.7,2016,Petrol,Coupe,Black,Słupsk,Automatic,https://automotodeal.pl/challenger/dodge-challenger-57-hemi-380-km-skora-bluetooth-kamera-cofania-alufelgi-led-lpg.html,6,27010.280000000002,201432,279.0,Poland
Nissan,Qashqai,1.6,2009,Petrol,Crossover,Black,Chmielnik,Manual,https://automotodeal.pl/qashqai+2/nissan-qashqai2-16-benzynka-114km--climatronic--parktronic--panorama--7-osobowy.html,5,6146.75,198526,83.0,Poland
Mercedes Benz,Gl-Class,450,2010,Petrol,Suv,White,Słupsk,Automatic,https://automotodeal.pl/osobowe/mercedes-gl-450-47-v8-benzyna-340-km-4x4-skora-kamera-cofania-pneumatyka-alutel.html,5,14461.25,191169,249.0,Poland
Renault,Laguna,2.0,2010,Petrol,Wagon,White,Świebodzin,Automatic,https://automotodeal.pl/laguna/renault-laguna-20-140km-klimatronic-pdc-ks-serwisowa.html,5,4785.610000000001,188442,102.0,Poland
Renault,Grand Scenic,2.0,2004,Petrol,Mpv,Blue,Sierpc,Manual,https://automotodeal.pl/grand-scenic/renault-grand-scenic-20b--klima-7-osob-stan-bdobry-przygotowany-do-rejestracji-oplacony.html,3,1680.15,196481,99.0,Poland
Citroen,C4 Grand Picasso,2.0,2018,Diesel,Mpv,Gray,Otmuchów,Automatic,https://automotodeal.pl/ii-2013-/citroen-c4-grand-picasso-full-opcja-nawi-sam-parkuje-pelna-skora-panorama-kamera-grzane-fotele.html,6,14399.380000000001,156027,110.0,Poland
Ford,C-Max,1.6,2014,Petrol,Mpv,Gray,Mysłowice,Manual,https://automotodeal.pl/c-max/ford-c-max-salonpl1wlklimatronikespgrzfottempalupdcbtchromgwarvgs-.html,6,9994.42,54000,91.0,Poland
Renault,Koleos,2.0 dCi,2011,Diesel,Suv,Black,Częstochowa,Automatic,https://automotodeal.pl/koleos/renault-koleos-20d-4x4-xenon-skora-navi-webasto-100procentbezwypadkowy-z-niemiec-oplacony.html,5,7189.110000000001,161358,110.0,Poland
Kia,Sorento,2.0,2011,Diesel,Suv,Bronse,Częstochowa,Manual,https://automotodeal.pl/ii-2009-2015/kia-sorento-20d-skora-navi-alu-panorama-7-miejsc-vip-gwarancja.html,5,9550.060000000001,162000,110.0,Poland
Volkswagen,Passat,1.6,2012,Diesel,Wagon,White,Głogówek,Automatic,https://automotodeal.pl/b7-2010-2014/volkswagen-passat-nr-132-f-vat-23procent-16-tdi-klima-alu-tempomat-ks-serwis-2012-r.html,5,5014.6900000000005,301232,77.0,Poland
Citroen,C5,2.0,2010,Diesel,Sedan,Black,Mysłowice,Manual,https://automotodeal.pl/iii-2008-/citroen-c5-122010hydroactivalupdcespkameratempkompasysparkgwar-vgs-.html,5,4677.05,193000,119.0,Poland
