Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Volvo,V60,2.4 D5,2024,Diesel,Wagon,White,Karlstad,Manual,https://www.bytbil.com/varmlands-lan/personbil-v60-d5-momentum-euro5-215hk-varmare-taklucka-gps-9930-17581426,6,12528.0,173970,158.0,Sweden
Bmw,X5,xDrive40d,2023,Diesel,Suv,White,Eskilstuna,Automatic,https://www.bytbil.com/sodermanlands-lan/personbil-x5-xdrive40d-steptronic-m-sport-euro-6-11422-17421651,6,33126.0,162000,230.0,Sweden
Bmw,5 Series,530e,2019,Hybrid,Sedan,Black,Kristianstad,Automatic,https://www.bytbil.com/skane-lan/personbil-530e-iperformance-steptronic-sport-lineen-agare-100330-17141822,6,33051.299999999996,53000,135.0,Sweden
Bmw,3 Series,320d,2014,Diesel,Sedan,White,Lund,Automatic,https://www.bytbil.com/skane-lan/personbil-320-d-gran-turismo-steptronicm-sports-plus-vnavidrag-100194-17578062,6,15663.0,163790,135.0,Sweden
Volkswagen,Eos,2.0 FSI,2024,Petrol,Convertible,Gray,Halmstad,Manual,https://www.bytbil.com/hallands-lan/personbil-eos-cab-2-0-fsi-exclusive-lader-ny-kamrem-100313-17458247,6,7603.0,127400,110.0,Sweden
Porsche,Macan,3.6,2024,Petrol,Suv,Black,Are,Automatic,https://www.bytbil.com/stockholms-lan/personbil-macan-turbo-pdk-sport-chrono-drag-lader-spec-400hk-11518-17061971,6,33051.299999999996,181640,294.0,Sweden
Kia,Ceed,1.6 CRDi,2010,Diesel,Hatchback,Silver,Helsingborg,Manual,https://www.bytbil.com/skane-lan/personbil-ceed-ceed-sw-1-6-crdi-nyservad-pdc-auxreserverad-102365-17555465,5,5185.0,146440,85.0,Sweden
Volvo,V50,2.5 T5,2005,Petrol,Wagon,Silver,Sigtuna,Automatic,https://www.bytbil.com/stockholms-lan/personbil-v50-t5-awd-kinetic-pdc-drag-kampanj-7926-17506022,4,7603.0,192000,162.0,Sweden
Ford,Mustang,5.0 GT,2023,Petrol,Convertible,Black,Motala,Manual,https://www.bytbil.com/ostergotlands-lan/personbil-mustang-gt-5-0-v8-convertible-450hk-euro-6-9404-17252428,6,48350.0,15590,331.0,Sweden
Audi,Rsq3,2.5 TFSI,2020,Petrol,Crossover,Black,Falkenberg,Automatic,https://www.bytbil.com/hallands-lan/personbil-rsq3-sportback-s-matrix-bo-cockpit-carbon-400hk-21-8959-17265804,6,62204.99999999999,24000,294.0,Sweden
Audi,Sq7,4.0 TDI,2018,Diesel,Suv,Black,Svarta,Automatic,https://www.bytbil.com/vastra-gotalands-lan/personbil-sq7-4-0-tdi-v8-quattro-black-edition-se-spec-435hk-10405-17483477,6,47763.0,166530,320.0,Sweden
Land Rover,Discovery,3.0 TDV6,2023,Diesel,Suv,White,Knivsta,Automatic,https://www.bytbil.com/uppsala-lan/personbil-discovery-3-0-tdv6-4wd-hse-7-sits-se-utr-7884-17438886,6,31311.3,162050,190.0,Sweden
Audi,A7,3.0 TDI,2017,Diesel,Sedan,White,Sollentuna,Automatic,https://www.bytbil.com/stockholms-lan/personbil-a7-sportback-3-0-tdi-v6-clean-diesel-quattro-s-tronic-euro-6-218-8520-16667604,6,33573.0,55930,160.0,Sweden
