Price,Make,Model,Trim,Mi,Year,Fuel type,Euro norm,Body type,Color,City,Power,Transmission,Contact
"24,680 EUR",Volkswagen,Golf,1.4 GTE,"20,710 km",2021,Hybrid,,Sedan,Black,Weilburg,180 kW (245 HP),Automatic,https://www.12gebrauchtwagen.de/c/16/1420708842?num_on_page=4&page=46&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"24,940 EUR",Audi,A3,1.0 30 TFSI,"53,457 km",2020,Petrol,6,Sedan,Black,Witten,81 kW (110 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1426591810?num_on_page=5&page=102&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"24,820 EUR",Audi,A3,1.4 TFSI,"43,524 km",2020,Hybrid,6,Sedan,Blue,Wiesbaden,150 kW (204 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1426421941?num_on_page=2&page=40&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"22,920 EUR",Audi,A3,1.5 35 TFSI,"33,361 km",2020,Petrol,6,Sedan,Black,Stuttgart,110 kW (150 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1426395825?num_on_page=4&page=44&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"11,800 EUR",Bmw,5 Series,530i,"149,000 km",2009,Petrol,,Sedan,Black,Holzgerlingen,202 kW (275 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1426550771?num_on_page=3&page=1&premium=false&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"23,890 EUR",Bmw,Z4,,"80,800 km",2014,Petrol,6,Convertible,Black,Viernheim,115 kW (156 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1424745269?num_on_page=2&page=64&title=BMW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"16,990 EUR",Honda,Civic,1.0,"60,152 km",2019,Petrol,,Sedan,Red,Iserlohn,93 kW (126 HP),Manual,https://hey.car/vehicle/8128ce05-41df-4193-b179-6f17bb002e82?dealerId=f11181ba-8984-4dc3-b94f-9f9f6c4c1c51
"19,750 EUR",Kia,Stonic,1.0 T-GDi,"25,232 km",2021,Petrol,6,Crossover,Silver,Leverkusen,74 kW (101 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1410463241?num_on_page=5&page=14&title=Kia+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"46,400 EUR",Land Rover,Evoque,2.0,"40,818 km",2020,Petrol,6,Suv,Black,Wuppertal,183 kW (249 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1428225009?num_on_page=1&page=1&title=Land+Rover+Range+Rover+Evoque+Gebrauchtwagen+in+Hameln+kaufen+auf+12Gebrauchtwagen.de
"17,700 EUR",Volkswagen,Passat,2.0 TDI,"130,000 km",2018,Diesel,,Wagon,Black,Spaichingen,111 kW (151 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1412080286?num_on_page=4&page=97&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"24,980 EUR",Audi,A1,1.0 25 TFSI,"10,930 km",2023,Petrol,,Mini,Black,Minden,70 kW (95 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1426295735?num_on_page=2&page=102&premium=false&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"18,890 EUR",Fiat,500c,1.0,10 km,2023,Petrol,6,Convertible,Green,Rain,51 kW (69 HP),Manual,https://www.instamotion.com/auto/9WAT-9CY4-TG6I
"12,800 EUR",Ford,Fiesta,1.1,"50,000 km",2019,Petrol,,Sedan,Black,Spaichingen,64 kW (87 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1410548876?num_on_page=5&page=113&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"17,488 EUR",Kia,Rio,1.2,"5,915 km",2023,Petrol,5,Sedan,Red,Simmern,62 kW (84 HP),Manual,https://www.12gebrauchtwagen.de/c/4/1407783158?num_on_page=3&page=15&premium=false&title=Kia+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"20,390 EUR",Ford,Fiesta,1.0 EcoBoost,"2,650 km",2023,Petrol,,Sedan,Gray,Rochlitz,74 kW (101 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1426589158?num_on_page=2&page=2&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"54,990 EUR",Audi,Q3,2.0 45 TFSI,"15,660 km",2022,Hybrid,,Crossover,Black,Rain,180 kW (245 HP),Automatic,https://www.12gebrauchtwagen.de/c/16/1413704817?num_on_page=1&page=66&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"55,980 EUR",Audi,Q3,2.0 45 TFSI,"15,118 km",2022,Hybrid,,Crossover,Black,Rain,180 kW (245 HP),Automatic,https://www.instamotion.com/auto/DIHO-JJUV-Z4CP
"55,980 EUR",Audi,Q3,2.0 45 TFSI,"13,032 km",2022,Hybrid,,Crossover,Gray,Rain,180 kW (245 HP),Automatic,https://www.instamotion.com/auto/RNE8-V5VY-7355
"11,990 EUR",Audi,A4,2.0,"164,000 km",2013,Diesel,,Wagon,Black,Gräfenhainichen,89 kW (121 HP),Automatic,https://www.12gebrauchtwagen.de/c/16/1426171109?num_on_page=1&page=4&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"31,490 EUR",Škoda,Octavia,2.0 rs tdi,"81,337 km",2021,Diesel,,Wagon,Green,Göppingen,149 kW (203 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1382993379?num_on_page=4&page=62&title=Skoda+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"19,980 EUR",Volkswagen,Caddy,2.0 TDI,"52,889 km",2019,Diesel,6,Pickup,Black,Neumarkt in der Oberpfalz,75 kW (102 HP),Manual,https://www.12gebrauchtwagen.de/c/16/1420658341?num_on_page=1&page=31&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"17,888 EUR",Volkswagen,Golf,1.0 tsi,"86,900 km",2020,LPG,6,Sedan,Black,Haltern Am See,66 kW (90 HP),Manual,https://www.12gebrauchtwagen.de/c/16/1419019408?num_on_page=5&page=99&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"18,350 EUR",Volkswagen,Golf,1.0 tsi,"65,927 km",2020,Petrol,6,Wagon,Black,Munich,85 kW (116 HP),Manual,https://www.12gebrauchtwagen.de/c/16/1415404052?num_on_page=2&page=110&title=VW+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"31,990 EUR",Ford,Edge,2.0 EcoBlue,"49,500 km",2020,Diesel,6,Suv,Black,Peine,175 kW (238 HP),Automatic,https://www.12gebrauchtwagen.de/c/4/1405554410?num_on_page=2&page=75&title=Ford+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"43,580 EUR",Audi,Q5,3.0 50 TDI,"50,500 km",2019,Diesel,6,Suv,Gray,Rain,210 kW (286 HP),Automatic,https://www.12gebrauchtwagen.de/c/16/1426175191?num_on_page=3&page=2&title=Audi+Gebrauchtwagen+kaufen+auf+12Gebrauchtwagen.de
"21,970 EUR",Audi,A4,1.4 TFSI,"96,500 km",2018,Petrol,6,Wagon,Black,Euskirchen,111 kW (151 HP),Manual,https://www.moll-automobile.de/fahrzeug/386525720/Pkw/audi-a4-avant-sport-1-4-tfsi-s-line-navi-soundsystem
