Make,Model,Trim,Year,Fuel type,Body type,Color,City,Transmission,Contact,Emission standard,Price(EUR),Mileage(km),kW,Country
Volkswagen,Sharan,2.0 TDI,2012,Diesel,Van,Black,Lubenec,Automatic,https://www.sauto.cz/osobni/detail/volkswagen/sharan/202894396,5,13859,116000,103.0,Czech Republic
Volkswagen,Tiguan,2.0 TDI,2012,Diesel,Crossover,Red,Průhonice,Manual,https://www.annonce.cz/inzerat/volkswagen-tiguan-2-0-72592429-w5b9mf.html,5,10256,209817,103.0,Czech Republic
Subaru,Outback,2.0 D,2013,Diesel,Crossover,Gray,Žďár Nad Sázavou,Automatic,https://www.cars.cz/inzerce/osobni-auto-O/Subaru/OUTBACK/OUTBACK-2-0D-AWD-A-Kombi-170862180231874.html,5,7484,202000,110.0,Czech Republic
Dodge,Challenger,6.4,2020,Petrol,Coupe,Black,Praha,Automatic,https://yauto.cz/dodge/challenger/64-l-v8-srt-scat-pack-navigace-kamera-alpine-kupe-benzin-836191/,6,45534,59305,362.0,Czech Republic
Volkswagen,Caddy,2.0 TDI,2016,Diesel,Pickup,Blue,Olbramovice,Manual,https://www.automodul.cz/volkswagen-caddy-2-0-tdi-maxi-klima-7-mist-taz-c2647570,6,15403,144400,75.0,Czech Republic
Bmw,X6,M50i xDrive,2021,Petrol,Suv,Green,Olbramovice,Automatic,https://www.automodul.cz/bmw-x6-4-4-m50i-xdrive-individual-cz-c2710411,6,84701,18600,390.0,Czech Republic
Mini,Cooper,1.6 S,2007,LPG,Hatchback,White,Brno,Manual,https://www.cars.cz/inzerce/osobni-auto-O/Mini/Cooper-S/Cooper-S-1-6-LPG-Hatchback-170972866744194.html,4,3167,208523,128.0,Czech Republic
Volkswagen,Sharan,2.0 TDI,2020,Diesel,Van,Blue,Znojmo,Automatic,https://yauto.cz/volkswagen/sharan/sedan-nafta-523025/,6,28827,98239,110.0,Czech Republic
Porsche,911,3.8 4S,2007,Petrol,Convertible,Black,Olbramovice,Automatic,https://autocaris.cz/detail.php?inzerat=718990,4,59001,97717,261.0,Czech Republic
Mazda,3,2.0 SKYACTIV,2014,Petrol,Hatchback,Brown,Kroměříž,Manual,https://www.automodul.cz/mazda-3-2-0-i-skyactiv-1-maj-cr-c2645127,6,10216,98869,88.0,Czech Republic
Audi,Q5,2.0,2010,Diesel,Suv,White,Brno,Automatic,https://www.sauto.cz/osobni/detail/audi/q5/205366530,5,9820,230123,125.0,Czech Republic
Audi,Q8,3.0 50 TDI quattro,2024,Diesel,Suv,Black,Praha,Automatic,https://www.annonce.cz/inzerat/audi-q8-50-tdi-quattro-72605525-w3zj3x.html,6,100972,30,210.0,Czech Republic
Volkswagen,Touareg,3.0 TDI V6,2016,Diesel,Suv,Gray,České Budějovice,Automatic,https://www.automodul.cz/volkswagen-touareg-3-0-v6-tdi-r-line-c2628710,6,23755,133000,193.0,Czech Republic
Volkswagen,Touareg,3.0 TDI,2011,Diesel,Suv,Gray,Rajhrad,Automatic,https://www.autanet.cz/detail/volkswagen/touareg/41201,5,9899,434000,180.0,Czech Republic
Peugeot,3008,1.2,2016,Petrol,Crossover,Red,Praha,Manual,https://www.autoesa.cz/en/peugeot/3008/mpv/benzin/781295996,6,14255,119553,96.0,Czech Republic
Volkswagen,Tiguan Allspace,2.0,2018,Diesel,Crossover,White,Praha,Automatic,https://www.annonce.cz/inzerat/vw-tiguan-allspace-2-0-72696737-w7hg41.html,6,22571,209646,176.0,Czech Republic
Volvo,V60,2.4 D4 AWD,2017,Diesel,Wagon,Beige,Liberec,Automatic,https://www.cars.cz/inzerce/osobni-auto-O/Volvo/V60/V60-D4-AWD-2-4-Kombi-1706609495212331.html,6,20947,99734,140.0,Czech Republic
Škoda,Kodiaq,2.0 dsg tdi,2020,Diesel,Suv,Blue,Ostrava,Automatic,https://autocaris.cz/detail.php?inzerat=728889,6,34842,47792,140.0,Czech Republic
Hyundai,Santa Fe,2.2 CRDi,2019,Diesel,Suv,Red,Uherské Hradiště,Automatic,https://www.dasweltauto.cz/vehicle/242322757,6,23755,142050,149.0,Czech Republic
Škoda,Kodiaq,2.0 4x4 dsg tsi,2021,Petrol,Suv,White,Praha,Automatic,http://auto.rychle.cz/osobni-auto-O/Skoda/Kodiaq/Kodiaq-2.0-TSI-140-SUV-170909134397935.html,6,35634,88705,140.0,Czech Republic
Volkswagen,Golf,1.6 TDI,2012,Diesel,Hatchback,Gray,Tábor,Manual,http://auto.rychle.cz/osobni-auto-O/Volkswagen/Golf/Golf-1.6-TDI-77-Hatchback-1706032995205169.html,5,7682,138314,77.0,Czech Republic
Bmw,5 Series,535i,2009,Petrol,Sedan,Gray,Praha,Automatic,https://www.automodul.cz/bmw-rada-5-535i-gt-adaptive-drive-panor-c2672505,5,15835,149500,225.0,Czech Republic
Volkswagen,Tiguan,2.0 TDI,2022,Diesel,Crossover,Red,Ostrava,Automatic,https://yauto.cz/volkswagen/tiguan/20-tdi-4x4-dsg-elegance-tovzaruka-cr-1maj-cr-bmt-4motion-7dsg-elegance-suv-nafta-853658/,6,36426,42223,110.0,Czech Republic
Seat,Altea,1.4 TSI,2012,Petrol,Mpv,White,Brno,Automatic,https://www.autanet.cz/detail/seat/altea/20786,5,7523,66039,63.0,Czech Republic
Volvo,Xc60,2.4 D4 AWD,2014,Diesel,Crossover,Blue,Liberec,Automatic,https://www.sauto.cz/osobni/detail/volvo/xc60/205315191,6,18967,119655,140.0,Czech Republic
Peugeot,2008,1.2 vti,2017,Petrol,Crossover,Gray,Praha,Automatic,https://www.automodul.cz/peugeot-2008-1-2pt-gt-line-at-navi-c2645238,6,10691,113007,81.0,Czech Republic
Mazda,Cx-5,2.0,2012,Petrol,Crossover,Blue,Olomouc,Automatic,https://autocaris.cz/detail.php?inzerat=735525,5,13819,137959,118.0,Czech Republic
Audi,A7,3.0 50 TDI quattro,2022,Diesel,Sedan,Black,Praha,Automatic,https://www.sportovnivozy.cz/186246-audi-a7-50-tdi-quattro-s-line-ma-2022,6,75233,8955,210.0,Czech Republic
Škoda,Kodiaq,2.0 2.0 4x4 tdi,2021,Diesel,Suv,Black,Znojmo,Automatic,https://yauto.cz/skoda/kodiaq/kombi-nafta-676240/,6,27639,162879,147.0,Czech Republic
Bmw,X5,xDrive30d,2010,Diesel,Suv,Brown,Praha,Automatic,https://www.cars.cz/inzerce/osobni-auto-O/BMW/X5/X5-xDrive30d-S-SUV-17074137374640.html,5,13855,191911,180.0,Czech Republic
Suzuki,Grand Vitara,1.9 ddis,2006,Diesel,Suv,Gray,Teplice,Manual,https://www.sauto.cz/osobni/detail/suzuki/grand-vitara/204231009,4,5345,184406,95.0,Czech Republic
Mazda,Cx-3,2.0,2021,Petrol,Crossover,Red,Praha,Manual,https://yauto.cz/mazda/cx-3/20-g122-takumi-1maj-cr-suv-benzin-853532/,6,17419,44300,89.0,Czech Republic
Land Rover,Range Rover,3.0 TDV6,2011,Diesel,Suv,Gray,Olbramovice,Automatic,https://yauto.cz/land-rover/range-rover/30-tdv6-se-180kw-4x4-tazne-suv-nafta-828268/,5,11879,192726,180.0,Czech Republic
Škoda,Fabia,1.0 tdi,2001,Diesel,Hatchback,Gray,Olbramovice,Manual,https://yauto.cz/skoda/fabia/19-tdi-74kw-elegance-hatchback-nafta-862048/,3,1187,306259,74.0,Czech Republic
Volkswagen,Sharan,2.0 TDI,2020,Diesel,Van,Blue,Tábor,Manual,https://www.autanet.cz/detail/volkswagen/sharan/47452,6,24867,155464,110.0,Czech Republic
Ford,Galaxy,2.0 TDCi,2006,Diesel,Mpv,Gray,Břeclav,Manual,https://www.sauto.cz/osobni/detail/ford/galaxy/203147740,4,5543,186340,103.0,Czech Republic
Volkswagen,Tiguan,2.0,2008,Diesel,Crossover,Silver,Brno,Manual,https://www.automodul.cz/volkswagen-tiguan-2-0-4motion-sport-137tkm-c2691598,4,8513,137895,103.0,Czech Republic
Ford,Fiesta,1.4,2010,Diesel,Hatchback,White,Brno,Manual,http://auto.rychle.cz/osobni-auto-O/Ford/Fiesta/Fiesta-1.4-Bez-kor-Hatchback-1704374746952284.html,5,3167,239523,50.0,Czech Republic
Bmw,3 Series,320i,2007,Petrol,Coupe,Silver,Praha,Manual,https://www.sportovnivozy.cz/188361-bmw-3-320i-125kwxenonypdc-2007,4,6727,187000,125.0,Czech Republic
Škoda,Octavia,2.0 rs tdi,2013,Diesel,Sedan,Blue,Praha,Automatic,https://www.cars.cz/inzerce/osobni-auto-O/Skoda/Octavia/Octavia-RS-2-0-TDI-Sedan-Limuzina-1708356681390821.html,5,11483,229207,135.0,Czech Republic
Volvo,Xc40,2.0 D3,2019,Diesel,Crossover,Blue,Liberec,Automatic,https://www.sauto.cz/osobni/detail/volvo/xc40/203521434,6,25699,103071,110.0,Czech Republic
Mercedes Benz,E-Class,400,2017,Petrol,Coupe,White,Praha,Automatic,https://www.sportovnivozy.cz/188203-mercedes-benz-e-e-4004-maticdesignoled-2017,6,28867,121167,245.0,Czech Republic
Volkswagen,Polo,1.4 TDI,2007,Diesel,Hatchback,Silver,Mikulov,Manual,https://yauto.cz/volkswagen/polo/14-tdi-serviska-hatchback-nafta-836560/,4,1385,231823,51.0,Czech Republic
Bmw,7 Series,740d xDrive,2017,Diesel,Sedan,Gray,Praha,Automatic,http://auto.rychle.cz/osobni-auto-O/BMW/740/740-740d-xDrive-Sedan-Limuzina-17104227345806880.html,6,31282,123585,235.0,Czech Republic
Mini,Clubman,1.6,2012,Diesel,Mpv,Silver,Rudná,Manual,https://www.sportovnivozy.cz/186141-mini-clubman-16-d-82kw-navibi-xenony-2012,5,8311,158364,82.0,Czech Republic
Subaru,Outback,2.0 D,2016,Diesel,Crossover,Gold,Opava,Automatic,https://www.automodul.cz/subaru-outback-2-0d-s-sport-lineartronic-cz-c2632565,6,16987,177705,110.0,Czech Republic
Hyundai,Tucson,1.6 T-GDi,2019,Petrol,Suv,White,Slaný,Manual,https://www.cars.cz/inzerce/osobni-auto-O/Hyundai/Tucson/Tucson-1-6-T-GDI-1-SUV-1710244964365628.html,6,17379,57000,130.0,Czech Republic
Alfa Romeo,Giulietta,1.4,2013,LPG,Hatchback,Black,Brno,Manual,https://www.annonce.cz/inzerat/alfa-romeo-giulietta-71389527-wmpnxn.html,5,5424,220456,88.0,Czech Republic
Volvo,V50,2.5 T5,2004,Petrol,Wagon,Black,Rudná,Automatic,https://www.cars.cz/inzerce/osobni-auto-O/Volvo/V50/V50-2-5-T5-162k-Kombi-1708011848272148.html,3,4747,256097,162.0,Czech Republic
Bmw,3 Series,320d xDrive,2019,Diesel,Sedan,White,Praha,Automatic,https://www.annonce.cz/inzerat/bmw-rada-3-320d-xdrive-72686389-wx3c9y.html,6,25735,62871,140.0,Czech Republic
Audi,Q5,2.0 40 TDI,2020,Diesel,Suv,Gray,Praha,Automatic,http://auto.rychle.cz/osobni-auto-O/Audi/Q5/Q5-40TDI-S-Lin-SUV-16716369014022914.html,6,45498,33229,140.0,Czech Republic
Toyota,Auris,1.6 VVT-i,2019,Petrol,Hatchback,White,Olomouc,Manual,https://autocaris.cz/detail.php?inzerat=745837,6,14057,53985,97.0,Czech Republic
Renault,Fluence,1.5 dCi,2013,Diesel,Sedan,Blue,Slaný,Manual,https://yauto.cz/renault/fluence/15-dci-sedan-nafta-852470/,5,6331,72000,81.0,Czech Republic
Volkswagen,Tiguan Allspace,2.0 TDI,2020,Diesel,Crossover,Orange,Olbramovice,Automatic,https://www.automodul.cz/volkswagen-tiguan-allspace-2-0-tdi-140kw-dsg-pano-virtual-c2713539,6,28867,121633,140.0,Czech Republic
Nissan,Qashqai,2.0 dCi,2007,Diesel,Crossover,Gray,Úlice,Automatic,https://www.automodul.cz/nissan-qashqai-2-0-dci-110kw-automat-4x4-c2641455,4,6296,153942,110.0,Czech Republic
Alfa Romeo,Giulietta,1.4,2013,Petrol,Hatchback,Black,Brno,Manual,https://www.automodul.cz/alfa-romeo-giulietta-1-4-c2729145,5,5147,199999,77.0,Czech Republic
Škoda,Scala,1.5 dsg tsi,2020,Petrol,Hatchback,Blue,Provodov Šonov,Automatic,https://www.sauto.cz/osobni/detail/skoda/scala/204225078,6,14251,154000,110.0,Czech Republic
Jeep,Grand Cherokee,3.0 crd,2011,Diesel,Suv,Gray,Karlovy Vary,Automatic,https://www.automodul.cz/jeep-grand-cherokee-3-0-crd-177kw-summit-4wd-aut-c2651783,5,9820,236600,177.0,Czech Republic
Porsche,Cayenne,3.0 D,2013,Diesel,Suv,Black,Praha,Automatic,https://yauto.cz/porsche/cayenne/21-cdi-avantgarde-kombi-nafta-526642/,5,23755,218350,180.0,Czech Republic
Audi,Q5,2.0 TDI,2015,Diesel,Suv,White,Olomouc,Automatic,https://www.automodul.cz/audi-q5-2-0-tdi-140kw-q-s-line-pano-cz-c2641183,6,16987,235905,140.0,Czech Republic
Škoda,Yeti,1.6 TDI,2011,Diesel,Crossover,Blue,Kroměříž,Manual,https://yauto.cz/skoda/yeti/16-tdi-navidualni-klima-suv-nafta-866347/,5,7880,131286,77.0,Czech Republic
Volkswagen,Tiguan,1.4 TSI,2014,Petrol,Crossover,Black,Klatovy,Manual,http://auto.rychle.cz/osobni-auto-O/Volkswagen/Tiguan/Tiguan-1.4-TSI-Tre-SUV-1705840395024252.html,6,12275,94500,90.0,Czech Republic
Citroen,C4 Picasso,1.8,2007,Petrol,Mpv,Gray,Olbramovice,Manual,http://auto.rychle.cz/osobni-auto-O/Citroen/C4_Picasso/C4-Picasso-1.8-16V-CZ-MPV-170923519337165.html,4,3563,210728,92.0,Czech Republic
Mercedes Benz,Gle-Class,350 4MATIC,2021,Diesel,Coupe,Black,Ostrava,Automatic,https://www.autanet.cz/detail/mercedes-benz/gle/43629,6,70089,96400,200.0,Czech Republic
Citroen,C3,1.6 VTi,2010,Petrol,Hatchback,Black,Olbramovice,Manual,https://www.sauto.cz/osobni/detail/citroen/c3/202773883,5,4751,122804,88.0,Czech Republic
Volkswagen,Sharan,2.0 TDI,2014,Diesel,Van,Blue,Vysoké Mýto,Manual,https://autocaris.cz/detail.php?inzerat=745270,6,12649,216189,103.0,Czech Republic
Renault,Megane,1.6,2012,Petrol,Hatchback,Brown,Třebíč,Manual,https://yauto.cz/renault/megane/16-16vnaviklimaservkn-hatchback-benzin-837363/,5,5147,159000,74.0,Czech Republic
