Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"34,521 EUR (37,500 USD)",Ford,B-Max,1.6,"71,000 km",2015,Petrol,Mpv,Silver,Lublin,77 kW (105 HP),Automatic,https://automotodeal.pl/b-max/ford-b-max-sprzedam-ladnego-b-maxa.html
"20,160 EUR (21,900 USD)",Hyundai,Tucson,2.0,"151,000 km",2006,Petrol,Suv,Blue,Lublin,103 kW (140 HP),Manual,https://automotodeal.pl/tucson/hyundai-tucson-20-benzyna-4x4-bezwypadkowy-serwisowany-nowy-rozrzad-150-tyskm.html
"31,206 EUR (33,900 USD)",Toyota,Auris,1.8,"155,000 km",2011,Hybrid,Hatchback,White,Strzegom,73 kW (99 HP),Automatic,https://automotodeal.pl/auris/toyota-auris-18-hybryda--biala-perla--automat--klimatronik--gwarancja.html
"26,604 EUR (28,900 USD)",Opel,Insignia,2.0 CDTi,"231,243 km",2011,Diesel,Sedan,Gray,Chmielnik,95 kW (129 HP),Automatic,https://automotodeal.pl/insignia/opel-insignia-20-cdti-131km--navi--climatronic--parktronic--sedan--super-stan.html
"27,524 EUR (29,900 USD)",Bmw,X3,D,"197,000 km",2008,Diesel,Suv,Black,Częstochowa,130 kW (177 HP),Automatic,https://automotodeal.pl/e83-2003-2010/bmw-x3-20d-4x4-skora-klimatronik-alu-navi-bezwypadkowy-vip-gwarancja.html
"16,560 EUR (17,990 USD)",Hyundai,Tucson,2.0,"199,000 km",2007,Petrol,Suv,Black,Mogilno,102 kW (139 HP),Automatic,https://automotodeal.pl/tucson/hyundai-tucson-oplaconyclimatronic-bezwypadkowyskoryserwis.html
"58,823 EUR (63,900 USD)",Seat,Ateca,2.0,"194,266 km",2017,Diesel,Suv,Silver,Częstochowa,110 kW (150 HP),Automatic,https://automotodeal.pl/seat/seat-ateca-20d-4x4-ledy-stan-idealny-100procentbezwypadkowy-serwis-z-niemiec-oplacony.html
"11,875 EUR (12,900 USD)",Ford,C-Max,1.8,"152,000 km",2006,Petrol,Mpv,Silver,Strzegom,91 kW (124 HP),Manual,https://automotodeal.pl/i-2003-2010/ford-c-max-18-benzyna-125km--klima--navigacja--parktronik--gwarancja.html
"109,086 EUR (118,500 USD)",Mercedes Benz,A-Class,220,"23,160 km",2019,Petrol,Sedan,Black,Bydgoszcz,139 kW (189 HP),Automatic,https://automotodeal.pl/osobowe/mercedes-a-220-panorama-dach-klimatyzacja-oswietlenie-led-jak-nowy.html
"128,786 EUR (139,900 USD)",Audi,A4,2.0,"116,000 km",2017,Petrol,Wagon,Black,Mysłowice,185 kW (252 HP),Automatic,https://automotodeal.pl/b9-2015-/audi-a4-3lata-gwarancja-i-wl-kraj-bezwypadkowy-20tfsi-252km-4x4-quattro-fv23procent.html
